isbn13,authors,original_publication_year,title,language_code,average_rating,cover_type,pages
9.78055E+12,Timothy Zahn,1997,Specter of the Past (Star Wars: The Hand of Thrawn   #1),eng,3.98,0,1372
9.78074E+12,Mary Higgins Clark,1996,Moonlight Becomes You,eng,3.8,1,1271
9.78031E+12,P.D. James,1992,The Children of Men,eng,3.69,0,1391
9.78142E+12,Sandra Brown,2008,Smoke Screen,en-US,3.98,1,1409
9.78076E+12,Kristen Britain,2003,First Rider's Call (Green Rider   #2),eng,4.2,1,794
9.78014E+12,Jonathan Swift   Robert DeMaria Jr.,1726,Gulliver's Travels,eng,3.55,0,827
9.78142E+12,J.D. Robb,2007,Creation in Death (In Death   #25),eng,4.34,1,1194
9.78156E+12,Brian K. Vaughan   Pia Guerra   José Marzán Jr.,2003,Y: The Last Man   Vol. 1: Unmanned,eng,4.12,0,1094
9.78039E+12,Alan Bradley,2014,The Dead in Their Vaulted Arches (Flavia de Luce   #6),eng,4.16,0,545
9.78014E+12,Benjamin Hoff,1992,Tao of Pooh and Te of Piglet Boxed Set,eng,4.15,0,1179
9.78184E+12,Patricia Briggs,2012,Fair Game (Alpha & Omega   #3),en-US,4.34,1,823
2.94002E+12,Monica  Murphy,2013,Second Chance Boyfriend (One Week Girlfriend   #2),eng,4.06,1,672
9.7804E+12,Ariana Franklin,2007,Mistress of the Art of Death (Mistress of the Art of Death   #1),en-US,3.95,0,895
9.78045E+12,Carl Hiaasen,1993,Strip Tease,en-US,3.82,1,709
9.78459E+12,Meca Tanaka   田中メカ,2007,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),jpn,4.23,1,510
9.78035E+12,Stephen King   Peter Straub,2001,Black House (The Talisman   #2),eng,3.99,0,1229
9.78142E+12,Carol Ryrie Brink,1935,Caddie Woodlawn  (Caddie Woodlawn #1),eng,3.99,0,556
9.78076E+12,Kate DiCamillo   Chris Sheban,2000,Because of Winn-Dixie,eng,4,1,1458
9.78045E+12,Agatha Christie,1964,A Caribbean Mystery (Miss Marple   #10),eng,3.77,1,662
9.78044E+12,Jim Butcher,2006,Cursor's Fury (Codex Alera   #3),eng,4.36,0,1458
9.78045E+12,Christopher Hitchens,2010,Hitch-22: A Memoir,eng,4.03,1,770
9.78006E+12,Kim Harrison,2014,The Witch With No Name (The Hollows   #13),en-US,4.43,0,1350
9.7811E+12,Blake Crouch,2016,Dark Matter,eng,4.11,1,1044
9.78055E+12,L.M. Montgomery,1909,Anne of Avonlea (Anne of Green Gables   #2),en-US,4.21,0,820
9.78043E+12,Dean Koontz,1984,Darkfall,en-US,3.8,0,529
9.78142E+12,Tori Spelling,2008,sTORI Telling,en-US,3.62,1,1317
9.78145E+12,Matthew Inman   The Oatmeal,2012,How to Tell If Your Cat Is Plotting to Kill You,eng,3.95,1,945
9.78044E+12,Jacqueline Wilson   Nick Sharratt,1999,The Illustrated Mum,eng,3.74,0,810
9.7808E+12,Mary Hoffman   Caroline Binch,1991,Amazing Grace,en-US,4.33,0,1273
9.7814E+12,Mike Carey   Glenn Fabry   Neil Gaiman,1996,Neil Gaiman's Neverwhere,eng,4.21,1,870
9.78067E+12,Sarah Dessen,2011,What Happened to Goodbye,eng,3.97,0,873
9.78053E+12,Lisa Gardner,2016,Find Her (Detective D.D. Warren   #8),eng,4.12,0,1344
9.78053E+12,Stephanie Perkins,2010,Anna and the French Kiss (Anna and the French Kiss   #1),en-US,4.08,1,885
9.78032E+12,Elizabeth Bard,2010,Lunch in Paris: A Love Story   with Recipes,eng,3.67,1,1287
9.78184E+12,Mo Willems,2003,Don't Let the Pigeon Drive the Bus!,eng,4.29,0,812
9.78032E+12,Sara Zarr,2008,Sweethearts,en-US,3.64,0,717
9.78052E+12,Ram Dass   Richard Alpert,1971,Be Here Now,en-US,4.27,1,733
9.78006E+12,Terry Pratchett,1991,Witches Abroad (Discworld   #12; Witches #3),eng,4.2,0,649
9.78035E+12,John Irving,1978,The World According to Garp,eng,4.07,0,1183
9.78142E+12,Bill Watterson,1992,Attack of the Deranged Mutant Killer Monster Snow Goons,eng,4.72,0,1220
9.78031E+12,Bill Bryson,1997,A Walk in the Woods,eng,4.05,0,978
9.7816E+12,Chris Ryall   Gabriel Rodríguez   Clive Barker,1989,The Complete Clive Barker's The Great And Secret Show,eng,4.21,0,874
9.78039E+12,Naguib Mahfouz   William M. Hutchins   Olive E. Kenny,1956,Palace Walk (The Cairo Trilogy #1),eng,4.14,1,1267
9.78079E+12,Gordon Korman,2000,Schooled,en-US,3.82,0,1149
9.78052E+12,Nora Roberts,2000,Carolina Moon,eng,4.02,0,1180
9.78043E+12,Clive Cussler,1999,Atlantis Found (Dirk Pitt   #15),eng,3.96,0,1438
9.78076E+12,Sam McBratney   Anita Jeram,1988,Guess How Much I Love You,en-US,4.36,1,972
9.78044E+12,Annette Curtis Klause,1997,Blood and Chocolate,en-US,3.77,0,934
9.78045E+12,Margaret Mitchell,1936,Gone with the Wind,eng,4.28,1,1029
9.78074E+12,William Shakespeare,1603,King Lear,eng,3.89,1,918
9.78069E+12,Margaret Peterson Haddix,2004,Among the Brave (Shadow Children   #5),en-US,4.14,1,1017
9.78068E+12,Ernest Hemingway,1937,To Have and Have Not,eng,3.57,1,1068
9.78006E+12,Holly Madison,2015,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,eng,3.4,1,1015
9.78192E+12,Barack Obama,1995,Dreams from My Father: A Story of Race and Inheritance,eng,3.81,0,613
9.78052E+12,Nora Roberts,1994,Born in Fire (Born In Trilogy   #1),en-US,4.21,1,661
9.78098E+12,Jennifer L. Armentrout,2012,Pure (Covenant   #2),eng,4.34,0,659
9.78045E+12,Toni Morrison,1970,The Bluest Eye,eng,3.99,1,1491
9.78006E+12,Eric Schlosser,2001,Fast Food Nation: The Dark Side of the All-American Meal,eng,3.73,0,1229
9.78043E+12,John Sandford,1992,Silent Prey (Lucas Davenport #4),en-US,4.13,0,599
9.78074E+12,Patricia Cornwell,1990,Postmortem (Kay Scarpetta   #1),eng,4.01,1,1098
9.78161E+12,Joe Hill   Gabriel Rodríguez,2013,Locke & Key   Vol. 5: Clockworks,eng,4.5,1,1093
9.78045E+12,Jim Butcher,2008,Small Favor (The Dresden Files   #10),en-US,4.43,0,1261
9.78031E+12,Anne Rice,2014,Prince Lestat (The Vampire Chronicles   #11),eng,3.76,1,840
9.78125E+12,Marissa Meyer,2016,Heartless,eng,4.06,0,1340
9.78161E+12,Kurtis J. Wiebe   Roc Upchurch,2014,Rat Queens   Vol. 1: Sass & Sorcery,eng,4.2,0,851
9.7816E+12,Eric Metaxas,2009,Bonhoeffer: Pastor   Martyr   Prophet   Spy,eng,4.23,1,1194
9.78014E+12,Jasper Fforde,2001,The Eyre Affair (Thursday Next   #1),en-US,3.92,1,1110
9.78006E+12,Laline Paull,2014,The Bees,eng,3.67,1,1478
9.78074E+12,Jodi Picoult,2002,Perfect Match,eng,3.93,0,1066
9.78014E+12,Nathaniel Hawthorne   Thomas E. Connolly   Nina Baym,1850,The Scarlet Letter,eng,3.37,0,1335
9.78006E+12,Walter M. Miller Jr.,1959,A Canticle for Leibowitz,eng,3.97,1,593
9.78045E+12,David Baldacci,2011,One Summer,en-US,3.72,0,1106
9.78141E+12,Ira Wagler,2011,Growing Up Amish,eng,3.36,0,1475
9.78081E+12,Bill Martin Jr.   Eric Carle,2003,Panda Bear   Panda Bear   What Do You See?,en-US,4.21,0,1335
9.78034E+12,Jojo Moyes,2005,The Ship of Brides,en-US,3.74,0,1370
9.7815E+12,Isabel Allende   Nick Caistor   Amanda Hopkinson,2015,The Japanese Lover,eng,3.8,0,545
9.78043E+12,Arthur Hailey,1968,Airport,eng,3.92,0,907
9.78045E+12,Tom Rob Smith,2009,The Secret Speech (Leo Demidov   #2),eng,3.78,0,567
9.7814E+12,Geoff Johns   Gary Frank   Jon Sibal   Brad Anderson   Rob Leigh,2012,Batman: Earth One   Volume 1,eng,4.06,0,1025
9.78001E+12,Ben Goldacre,2008,Bad Science,eng,4.07,0,984
9.78076E+12,Maggie O'Farrell,2006,The Vanishing Act of Esme Lennox,eng,3.82,0,1465
9.7814E+12,Alice Munro,2004,Runaway,eng,3.98,1,569
9.78059E+12,Ann McGovern   Winslow Pinney Pels   Winslow Pinn   Ey Pels,1971,Stone Soup,en-US,4.28,0,683
9.7804E+12,Beatriz Williams,2013,A Hundred Summers,eng,3.9,0,901
9.7814E+12,Maya Angelou,2008,Letter to My Daughter,eng,4.08,1,1417
9.78052E+12,Stephen King,1983,Carrie / 'Salem's Lot / The Shining,eng,4.52,1,862
9.78081E+12,Atul Gawande,2007,Better: A Surgeon's Notes on Performance,en-US,4.19,0,870
9.7814E+12,Amanda Grange,2005,Mr. Darcy's Diary (Jane Austen Heroes   #1),en-GB,3.63,0,742
9.78077E+12,Cherie Priest,2009,Boneshaker (The Clockwork Century   #1),eng,3.5,1,1459
9.78156E+12,Dan Jurgens   Jerry Ordway   Louise Simonson   Roger Stern   Jon Bogdanove   Tom Grummett   Jackson Butch Guice   Brett Breeding   Rick Burchett   Doug Hazlewood   Dennis Janke   Denis Rodier,1993,The Death of Superman,en-US,3.89,0,749
9.78156E+12,Garth Ennis   Steve Dillon   John McCrea,2000,Preacher   Volume 8: All Hell's a-Coming,eng,4.33,1,1235
9.78157E+12,Amin Maalouf   Russell Harris,1988,Samarkand,eng,4.2,0,705
9.78055E+12,Anne McCaffrey,1998,The Masterharper of Pern (Pern   #15),eng,4.22,0,985
9.78145E+12,Chris Cleave,2012,Gold,eng,3.68,1,917
9.7814E+12,Scott Snyder   Stephen King   Rafael Albuquerque,2010,American Vampire   Vol. 1,eng,3.98,0,947
9.78039E+12,Alan Bradley,2013,Speaking from Among the Bones (Flavia de Luce   #5),eng,4.17,1,978
9.78178E+12,George R.R. Martin,2000,A Song of Ice and Fire (A Song of Ice and Fire   #1-5),eng,4.63,0,653
9.78006E+12,Kiera Cass,2014,The Guard (The Selection   #2.5),eng,3.75,0,946
9.78031E+12,Emily Giffin,2004,Something Borrowed (Darcy & Rachel   #1),eng,3.83,0,989
9.78055E+12,Dean Koontz,2013,Innocence,eng,3.69,0,647
9.78045E+12,J.R. Ward,2012,Lover Reborn (Black Dagger Brotherhood   #10),eng,4.35,0,924
9.78142E+12,Hiroshi Sakurazaka   桜坂洋   Alexander O. Smith   Joseph Reeder,2004,All You Need Is Kill,eng,4.05,0,951
9.7804E+12,Sue Grafton,2013,W is for Wasted (Kinsey Millhone   #23),eng,3.86,0,835
9.7802E+12,Georg Wilhelm Friedrich Hegel   A.V. Miller   John Niemeyer Findlay,1807,Phenomenology of Spirit,eng,3.91,0,1129
9.78044E+12,Charlaine Harris,2005,Dead as a Doornail (Sookie Stackhouse   #5),eng,4.01,1,1386
2.94001E+12,Gina L. Maxwell,2012,Seducing Cinderella (Fighting for Love   #1),eng,3.94,0,1081
9.78038E+12,Caroline Alexander,1998,The Endurance: Shackleton's Legendary Antarctic Expedition,eng,4.31,1,800
9.78031E+12,Wilbur Smith,1964,When the Lion Feeds (Courtney   #1),eng,4.16,0,1433
9.78006E+12,Michael Crichton,2006,Next,en-US,3.48,1,940
9.78079E+12,G. Willow Wilson   Adrian Alphona,2014,Ms. Marvel   Vol. 1: No Normal,eng,4.13,1,812
9.78045E+12,Jim Butcher,2000,Storm Front (The Dresden Files   #1),en-US,4.02,1,597
9.78039E+12,Jennifer McMahon,2015,The Night Sister,eng,3.67,0,963
9.78032E+12,Mark Cotta Vaz,2011,The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion   #4),eng,4.3,1,1342
9.78055E+12,Sara Donati,2002,Lake in the Clouds (Wilderness   #3),eng,4.31,0,1453
9.78055E+12,Kim Stanley Robinson,1996,Blue Mars (Mars Trilogy   #3),eng,3.92,1,1385
9.78039E+12,Chip Heath   Dan Heath,2010,Switch: How to Change Things When Change Is Hard,eng,4.02,0,1235
9.78014E+12,Roald Dahl   Quentin Blake,1964,Charlie and the Chocolate Factory (Charlie Bucket   #1),eng,4.1,1,1431
9.78159E+12,Geoff Colvin,2008,Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,en-US,3.96,1,1004
9.78032E+12,James Patterson   Mark T. Sullivan,2013,Private Berlin (Private #5),eng,3.9,0,593
9.78142E+12,Spencer Quinn,2008,Dog on It (A Chet and Bernie Mystery #1),en-US,3.85,1,839
9.78146E+12,Douglas Preston   Lincoln Child,2013,White Fire (Pendergast   #13),eng,4.07,1,724
9.78006E+12,Julie   Murphy,2015,Dumplin' (Dumplin'   #1),eng,3.87,1,1114
9.78014E+12,Edmund Spenser   Thomas P. Roche   C. Patrick O'Donnell,1590,The Faerie Queene ,eng,3.55,1,827
9.78006E+12,Terry Pratchett,1994,Interesting Times (Discworld   #17; Rincewind #5),en-US,4.17,0,780
9.78081E+12,Caleb Carr,1994,The Alienist (Dr. Laszlo Kreizler   #1),eng,4.05,0,925
9.78039E+12,John Grisham,2005,The Broker,eng,3.77,1,787
9.78161E+12,Elena Ferrante   Ann Goldstein,2014,The Story of the Lost Child (The Neapolitan Novels   #4),eng,4.39,1,856
9.78006E+12,Greg Iles,2015,The Bone Tree,en-US,4.18,1,960
9.78067E+12,Deborah Harkness,2014,The Book of Life (All Souls Trilogy   #3),eng,4.15,1,1002
9.78035E+12,Kevin Hearne,2014,Shattered (The Iron Druid Chronicles   #7),eng,4.28,1,1200
9.78006E+12,Gabriel García Márquez   Gregory Rabassa,1967,One Hundred Years of Solitude,eng,4.04,0,1090
9.7814E+12,Julia Child   Alex Prud'Homme,2006,My Life in France,eng,4.16,0,1258
9.7802E+12,Eugene B. Sledge   Paul Fussell,1981,With the Old Breed: At Peleliu and Okinawa,en-US,4.4,1,1313
9.78045E+12,Billie Letts,1995,Where the Heart Is,en-US,4,0,1220
9.78031E+12,Orhan Pamuk   Maureen Freely,2008,The Museum of Innocence,eng,3.69,0,1285
9.78159E+12,Ann Brashares,2007,The Last Summer (of You and Me),en-US,3.58,0,1471
9.78067E+12,Linda Howard,1994,Dream Man,eng,4.04,0,1113
9.78055E+12,Erich Segal,1988,Doctors,eng,4,1,527
9.78032E+12,James Patterson   Maxine Paetro,2009,Swimsuit,eng,3.63,1,889
9.78014E+12,Matthew      Lewis,1796,The Monk,eng,3.8,0,1222
9.78055E+12,Lois Lowry,2012,Son (The Giver   #4),eng,3.98,0,529
9.78052E+12,Nora Roberts,1999,Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy   #2),en-US,4.19,1,994
9.78039E+12,Diana Gabaldon,1992,Dragonfly in Amber (Outlander   #2),eng,4.31,1,1247
9.78006E+12,Walter Dean Myers,1999,Monster,eng,3.7,1,1379
9.78146E+12,Jami Attenberg,2012,The Middlesteins,eng,3.42,0,956
9.78014E+12,John D. Fitzgerald   Mercer Mayer,1967,The Great Brain (Great Brain #1),eng,4.16,1,1473
9.78067E+12,Melinda Haynes,1999,Mother of Pearl,en-US,3.67,0,1483
9.78078E+12,Maria V. Snyder,2005,Poison Study (Study   #1),eng,4.16,1,697
9.78053E+12,Ken Follett,2012,Winter of the World (The Century Trilogy #2),eng,4.29,0,1361
9.78075E+12,Nora Roberts,2004,Blue Dahlia (In the Garden   #1),eng,4.11,0,578
9.78078E+12,Heather Gudenkauf,2012,One Breath Away,eng,3.98,1,978
9.78076E+12,Mark Bittman,2007,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,eng,4.08,0,675
9.78044E+12,Lee Child,2003,Persuader (Jack Reacher   #7),eng,4.09,1,1059
9.78019E+12,Alfred Tennyson   Charles Keeping,1833,The Lady of Shalott,en-US,4.17,0,1090
9.78084E+12,Tim LaHaye   Jerry B. Jenkins,2000,The Indwelling (Left Behind   #7),en-US,3.97,0,1169
9.78979E+12,Ahmad Fuadi,2009,Negeri 5 Menara (Negeri 5 Menara   #1),ind,4.04,0,1232
9.78014E+12,Greg Mortenson   David Oliver Relin,2006,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,3.64,1,1422
9.7804E+12,Chris Van Allsburg,1981,Jumanji,en-US,4.03,0,684
9.78033E+12,Judy Blume,1975,Forever . . .,eng,3.63,1,601
9.78079E+12,R.A. Salvatore,1993,Passage to Dawn (Forgotten Realms: Legacy of the Drow   #4; Legend of Drizzt   #10),eng,4.07,0,1416
9.78076E+12,Jennifer Estep,2011,Touch of Frost (Mythos Academy   #1),en-US,3.96,0,1260
9.78044E+12,Cornelia Funke   Anthea Bell,2005,Inkspell (Inkworld   #2),eng,3.91,0,841
9.78031E+12,Jennifer Crusie,1996,Welcome to Temptation (Dempseys   #1),eng,3.94,0,757
9.78045E+12,Ayn Rand   Leonard Peikoff,1957,Atlas Shrugged,eng,3.68,1,683
9.78141E+12,Jane Shemilt,2014,Daughter,en-US,3.51,0,1478
9.78006E+12,Robison Wells,2011,Variant (Variant   #1),en-US,3.92,1,583
9.78014E+12,Ian Fleming,1963,On Her Majesty's Secret Service (James Bond   #11),eng,3.94,1,946
9.78001E+12,Carol Shields,2002,Unless,eng,3.63,0,509
9.78035E+12,Peter F. Hamilton,2005,Judas Unchained,eng,4.3,0,741
9.78084E+12,Gary Larson,1984,The Far Side Gallery,eng,4.42,0,887
9.78043E+12,Julie James,2010,Something About You (FBI/US Attorney   #1),eng,3.94,0,710
9.78055E+12,Dean Koontz,2008,Your Heart Belongs to Me,eng,3.34,1,1147
9.78089E+12,Bert Dodson,1985,Keys to Drawing,eng,4,1,556
9.78068E+12,Nora Ephron,1983,Heartburn,eng,3.57,1,506
9.78084E+12,Bill Watterson,1995,The Calvin and Hobbes Tenth Anniversary Book,eng,4.63,1,887
9.78055E+12,Paul Tough,2012,How Children Succeed: Grit   Curiosity   and the Hidden Power of Character,eng,3.91,1,1356
9.78031E+12,P.C. Cast   Kristin Cast,2014,Redeemed (House of Night   #12),eng,3.95,1,1258
9.78032E+12,David Sedaris,1994,Barrel Fever: Stories and Essays,en-US,3.78,0,1331
9.78006E+12,Simon Winchester,2003,Krakatoa: The Day the World Exploded,eng,3.86,0,703
9.78058E+12,Joe Abercrombie,2009,Best Served Cold,eng,4.16,0,1198
9.78081E+12,Rien Poortvliet   Wil Huygen,1976,Gnomes,eng,4.01,0,1154
9.78001E+12,George R.R. Martin,2011,A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5   Part 1 of 2),en-GB,4.32,0,1418
9.78077E+12,John Scalzi,2005,Old Man's War (Old Man's War   #1),eng,4.23,0,643
9.78193E+12,Paul Harding,2008,Tinkers,eng,3.37,1,1156
9.78068E+12,Peter Mayle,1991,Toujours Provence,eng,4,1,1272
9.78074E+12,Benjamin Franklin   Lewis Leary,1791,The Autobiography of Benjamin Franklin,eng,3.83,1,623
9.78035E+12,Douglas Adams,1979,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy   #1),en-US,4.2,1,824
9.78074E+12,Michael Connelly,2005,The Lincoln Lawyer (Mickey Haller   #1; Harry Bosch Universe   #16),eng,4.14,1,510
9.78055E+12,Linwood Barclay,2011,The Accident,eng,3.93,1,1441
9.78055E+12,Scott Lynch,2013,The Republic of Thieves (Gentleman Bastard   #3),eng,4.23,1,873
9.78067E+12,V.C. Andrews,1986,Dark Angel (Casteel   #2),eng,3.96,1,1124
9.7814E+12,Charles C. Mann,2005,1491: New Revelations of the Americas Before Columbus,eng,4.01,0,1111
9.78045E+12,Stephen Colbert   Richard Dahm   Paul Dinello   Allison Silverman   Michael Brumm   Eric Drydale   Rob Dubbin   Glenn Eichler   Peter Grosz   Peter Gwinn   Jay Katsir   Laura Krafft   Frank Lesser   Tom Purcell,2007,I Am America (And So Can You!),en-US,3.91,1,1265
9.78075E+12,Maeve Binchy,1994,The Glass Lake,eng,3.89,0,848
9.78055E+12,Leon Uris,1961,Mila 18,eng,4.27,0,585
9.78142E+12,Margaret Sidney,1881,Five Little Peppers and How They Grew,eng,4.03,0,915
9.78032E+12,Wendy Mass,2008,Every Soul a Star,eng,4.1,0,585
9.78091E+12,Mollie Katzen,1977,The Moosewood Cookbook: Recipes from Moosewood Restaurant   Ithaca   New York,eng,3.95,1,1110
9.7814E+12,Alexander McCall Smith,2003,The Full Cupboard of Life (No. 1 Ladies' Detective Agency   #5),eng,4.02,1,755
9.78076E+12,James Patterson   NaRae Lee,2009,Maximum Ride   Vol. 1 (Maximum Ride: The Manga   #1),eng,4.24,0,597
9.78077E+12,Brian Herbert   Kevin J. Anderson,2006,Hunters of Dune (Dune Chronicles #7),en-US,3.62,0,1349
9.78142E+12,Ellen Hopkins,2007,Glass (Crank   #2),eng,4.28,1,1411
9.78074E+12,Jeffery Deaver,2006,The Cold Moon (Lincoln Rhyme   #7),en-US,4.05,0,1279
9.78055E+12,Jennifer A. Nielsen,2012,The False Prince (The Ascendance Trilogy #1),eng,4.22,1,857
9.78069E+12,Sandra Boynton,1982,Moo   Baa   La La La!,eng,4.19,0,1149
9.78045E+12,Martha Grimes,1981,The Man With a Load of Mischief (Richard Jury   #1),eng,4.01,0,550
9.78043E+12,Maya Banks,2010,No Place to Run (KGI   #2),eng,4.29,0,798
9.78161E+12,Bree Despain,2009,The Dark Divine (The Dark Divine   #1),eng,3.81,1,1144
9.78069E+12,Cynthia Rylant   Stephen Gammell,1985,The Relatives Came,eng,4.2,1,1353
9.78159E+12,Michael Pollan,2007,In Defense of Food: An Eater's Manifesto,en-US,4.07,0,1167
9.78076E+12,Leslye Walton,2014,The Strange and Beautiful Sorrows of Ava Lavender,eng,4.12,1,1460
9.78083E+12,Stephen King,1992,Gerald's Game,eng,3.47,0,521
9.78081E+12,Dalton Trumbo,1939,Johnny Got His Gun,eng,4.16,0,1162
9.78156E+12,Bob Gale   Devin Grayson   Alex Maleev   Dale Eaglesham,1999,Batman: No Man's Land   Vol. 1,eng,4.11,1,1329
9.78039E+12,Steven Pinker,1997,How the Mind Works,eng,3.97,1,1476
9.78014E+12,John Stuart Mill,1859,On Liberty,eng,3.93,0,559
9.78014E+12,John M. Barry,2004,The Great Influenza: The Story of the Deadliest Pandemic in History,eng,3.95,0,911
9.78069E+12,Susan Cooper,1974,Greenwitch (The Dark Is Rising   #3),eng,4,1,966
9.78161E+12,Brian K. Vaughan   Fiona Staples,2012,Saga   Vol. 1 (Saga   #1),eng,4.25,0,633
9.78043E+12,Agatha Christie,1953,After the Funeral (Hercule Poirot   #29),eng,3.84,1,865
9.78006E+12,Kathleen Tessaro,2013,The Perfume Collector,eng,3.97,0,841
9.78006E+12,Simon Schama,2006,The Power of Art,en-US,3.87,1,1274
9.78044E+12,Lara Adrian,2009,Shades of Midnight (Midnight Breed   #7),en-US,4.28,1,1287
9.78053E+12,Paul O. Zelinsky,1997,Rapunzel,eng,4.16,1,653
9.78077E+12,Terry Goodkind,1994,Wizard's First Rule (Sword of Truth   #1),eng,4.13,0,994
9.78159E+12,Slavomir Rawicz,1956,The Long Walk: The True Story of a Trek to Freedom,eng,4.18,0,1253
9.78193E+12,Dave Eggers,2006,What Is the What,eng,4.16,1,675
9.78006E+12,Aldous Huxley,1956,The Doors of Perception & Heaven and Hell,eng,3.96,1,1000
9.78144E+12,Colm Tóibín,2009,Brooklyn,eng,3.63,0,788
9.78074E+12,Arthur Golden,1997,Memoirs of a Geisha,eng,4.08,1,717
9.78067E+12,V.C. Andrews,1981,If There Be Thorns (Dollanganger   #3),eng,3.75,1,997
9.78043E+12,Patricia Cornwell,2004,Trace (Kay Scarpetta   #13),eng,3.76,0,1477
9.7814E+12,Cupcake Brown,2006,A Piece of Cake,eng,4.15,0,905
9.78077E+12,V.E. Schwab   Victoria Schwab,2015,A Darker Shade of Magic (Shades of Magic   #1),eng,4.07,1,727
9.78125E+12,Erika Swyler,2015,The Book of Speculation,eng,3.59,1,1470
9.78081E+12,Lena Dunham   Joana Avillez,2014,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",eng,3.33,0,722
9.78045E+12,Sue Grafton,1999,O is for Outlaw (Kinsey Millhone   #15),eng,3.92,1,1423
9.78074E+12,Laurie Faria Stolarz,2003,Blue is for Nightmares (Blue is for Nightmares   #1),en-US,3.81,1,622
9.78037E+12,Jonathan Franzen,2015,Purity,eng,3.59,0,1142
9.78159E+12,Jack London,1906,The Call of the Wild/White Fang,eng,4.08,1,1030
9.78078E+12,Debbie Macomber,2009,Summer on Blossom Street (Blossom Street   #6),eng,4.19,1,1214
9.78035E+12,J. Kenner,2013,Claim Me (Stark Trilogy   #2),eng,4.21,1,997
9.78045E+12,Nelson DeMille,2010,The Lion (John Corey   #5),en-US,4.22,1,1070
9.78208E+12,Mathias Malzieu,2007,La Mécanique du cœur,fre,3.6,0,620
